121	39	1	0	8	4	4	3	3	4	2	4	3	3	4	3	2	2	5	3	1	2	4	2	3	5	3	5	3	5	4	3	2	3	4	3	4	3	3	5	4	3	4	3	4	1	4	3	2	4	4	3	4	3	3	4	6	5
122	39	2	1	8	5	4	3	4	3	3	4	4	3	4	2	5	3	4	4	4	3	4	4	4	5	4	3	4	4	4	3	4	4	3	3	3	4	4	5	4	4	4	5	5	1	5	3	4	4	4	4	4	4	4	4	4	4
123	55	2	1	10	6	1	5	5	1	5	1	1	1	1	5	1	5	5	2	1	1	5	1	1	5	1	5	1	5	5	1	5	3	1	3	5	3	5	5	5	3	1	1	5	1	4	3	3	5	2	3	1	1	7	1	7	1
124	65	1	0	9	6	4	2	2	2	3	1	2	5	3	4	1	3	4	3	1	1	4	2	4	5	4	4	2	5	3	3	5	5	4	3	2	3	4	4	5	4	4	2	5	1	5	5	5	5	5	5	4	1	7	7	3	5
125	44	2	0	9	5	4	2	4	3	4	3	1	5	5	2	1	2	4	5	3	3	4	1	2	5	5	4	3	5	4	3	4	3	3	3	5	5	4	4	5	4	4	4	5	1	5	3	4	5	3	4	1	4	3	6	1	5
126	65	2	0	8	6	1	5	5	5	5	1	1	5	5	5	1	1	5	5	1	1	5	1	5	5	5	1	5	1	1	5	1	5	5	3	1	1	5	5	5	5	1	1	5	1	5	5	5	5	5	5	1	7	7	7	7	1
127	39	2	0	10	5	1	2	5	3	5	3	3	3	4	4	3	2	3	5	3	2	4	2	3	5	2	3	4	3	4	2	4	4	1	3	4	4	3	4	4	4	3	3	3	1	4	4	4	4	4	3	3	4	3	3	4	3
128	48	1	1	15	6	4	4	4	4	4	4	1	2	5	2	2	2	5	5	4	3	3	1	3	5	4	3	4	4	4	3	4	4	4	3	4	5	4	5	5	2	3	2	5	1	4	4	4	5	4	3	4	4	4	4	4	3
129	34	1	0	10	7	4	4	2	3	4	3	5	3	3	2	3	2	5	4	4	3	3	2	4	5	5	2	3	2	3	4	3	4	4	3	4	3	3	4	5	4	3	3	4	1	4	3	3	4	3	2	5	6	4	6	5	7
130	32	1	1	1	5	4	3	1	4	4	3	4	4	3	3	2	2	4	1	1	1	3	4	1	5	3	4	2	5	4	4	3	4	4	3	2	4	2	3	3	3	3	2	3	1	3	3	3	3	3	3	1	2	3	2	2	1
131	68	2	1	7	7	1	4	5	3	3	3	3	3	5	3	2	3	2	2	3	1	3	3	3	1	1	4	3	5	3	4	2	5	3	3	4	4	4	3	5	3	4	3	5	1	5	5	5	5	5	5	4	2	2	2	4	4
132	26	2	1	8	7	1	5	5	5	5	1	2	1	5	5	4	1	5	5	4	4	1	1	2	5	5	4	4	5	2	4	3	5	5	3	4	3	5	5	4	4	2	2	5	1	5	4	5	5	5	4	3	4	2	4	1	3
133	39	1	1	8	7	1	5	5	1	5	5	1	1	5	4	4	4	4	4	3	4	5	4	5	5	5	4	4	4	1	4	2	3	4	3	4	5	5	4	4	1	5	4	4	1	4	4	3	4	4	4	3	6	7	7	7	1
134	25	1	0	12	7	4	2	4	4	4	4	4	5	4	2	5	1	5	4	2	4	4	4	4	5	4	5	4	5	5	4	5	4	5	3	5	5	2	5	5	2	4	4	5	1	5	4	4	5	5	4	5	7	7	7	6	4
135	62	2	1	5	5	4	2	4	5	4	5	5	4	4	2	4	1	5	4	2	2	4	2	3	5	5	4	4	2	2	3	4	3	2	3	5	3	2	5	5	4	3	2	5	5	1	1	2	4	2	1	1	4	6	2	5	2
136	31	1	0	10	6	4	2	4	4	4	4	4	4	4	2	2	2	4	5	2	2	2	2	3	5	4	4	3	4	2	4	4	5	3	3	3	4	4	5	4	4	3	2	4	1	4	4	4	4	4	4	2	4	6	5	3	2
137	28	2	1	10	6	4	4	2	1	5	2	1	5	4	5	2	4	5	4	5	4	2	1	4	5	5	4	2	4	1	5	1	4	5	3	2	4	4	4	4	4	2	1	5	1	5	4	4	5	4	5	6	7	7	7	5	4
138	34	2	0	15	5	4	2	4	4	1	4	2	4	2	2	4	1	4	4	2	2	4	2	3	5	4	4	4	3	3	2	5	4	4	3	4	4	4	3	4	4	4	2	4	1	4	4	4	4	4	4	3	4	5	2	2	4
139	47	2	1	10	4	2	4	4	4	4	2	1	4	5	4	4	1	5	5	1	1	4	1	3	5	4	5	2	3	3	3	2	3	4	3	4	3	5	5	4	2	4	3	5	1	4	2	2	4	3	3	1	3	4	5	1	4
140	38	1	0	10	6	4	4	4	5	4	2	2	5	4	4	4	4	4	5	1	1	5	2	1	5	2	5	2	5	4	3	4	4	3	3	5	2	4	5	4	4	4	5	5	1	4	2	4	4	2	4	2	7	7	4	6	4
141	36	2	1	9	6	2	2	4	3	4	4	3	4	4	4	3	4	4	4	4	3	3	2	4	5	4	3	4	4	3	3	3	4	4	3	4	4	3	4	5	4	2	2	4	1	4	4	4	4	4	4	4	6	6	6	4	3
142	33	1	1	8	6	5	1	2	5	1	1	4	5	1	1	2	4	5	5	5	3	4	5	5	5	5	4	5	5	2	4	5	4	5	3	4	4	5	4	5	2	2	1	5	1	4	5	4	4	5	5	5	6	5	5	6	5
143	40	1	0	8	5	3	3	3	3	3	4	4	3	3	4	2	2	4	3	2	3	2	4	2	5	5	5	4	4	3	3	2	4	4	3	3	4	4	4	5	3	3	3	4	1	4	4	4	4	4	3	2	5	5	3	5	3
144	27	2	1	8	6	1	5	5	5	1	3	5	5	1	5	1	2	5	2	5	5	5	1	5	5	5	5	2	4	1	1	1	5	2	3	5	5	1	5	5	1	1	4	5	1	2	2	2	5	1	3	2	6	6	3	5	2
145	33	2	0	11	6	3	3	4	4	1	4	1	3	5	3	1	5	4	5	1	1	3	2	1	5	4	5	1	5	3	4	2	3	4	3	3	4	5	5	5	1	4	1	5	1	4	4	4	4	4	4	4	5	5	5	4	4
146	65	1	1	8	4	5	1	5	5	1	5	5	5	3	1	1	5	5	3	1	1	5	1	1	5	5	3	3	5	1	3	3	1	1	3	5	5	4	5	5	5	1	5	5	1	5	5	5	5	5	5	1	4	7	1	4	1
147	51	2	0	12	7	2	2	4	4	2	1	1	5	4	2	2	2	5	4	2	2	4	2	2	5	5	2	4	4	2	4	2	4	2	3	4	4	4	5	5	2	2	1	4	1	4	4	4	4	4	4	1	7	4	6	5	6
148	46	1	1	9	4	4	5	4	3	3	4	2	5	3	3	4	2	5	3	3	2	4	1	1	5	4	5	3	5	2	3	1	4	4	3	4	3	4	5	4	3	3	3	5	1	3	2	2	4	2	4	1	3	3	4	5	4
149	55	2	1	3	2	4	4	4	4	2	4	2	5	4	2	2	1	5	5	3	3	4	4	1	5	2	5	2	4	2	3	5	5	3	3	5	4	2	5	4	5	4	4	2	1	4	4	3	5	4	3	1	1	3	1	3	1
150	30	1	0	2	6	4	2	3	4	2	1	4	4	2	2	3	3	4	3	3	4	4	4	3	5	3	3	4	4	3	4	4	3	4	3	3	4	4	4	2	4	2	4	4	1	4	3	3	4	3	4	4	4	3	4	5	4
151	34	2	1	9	6	1	5	5	1	5	1	1	3	5	4	4	1	5	5	5	4	5	1	5	5	5	5	2	5	3	4	4	5	5	3	5	5	5	5	5	1	1	1	5	1	5	4	4	5	4	4	3	4	4	4	3	3
152	31	1	1	5	4	4	1	4	3	3	4	2	2	2	5	5	4	4	1	3	1	4	2	2	5	2	3	3	5	2	4	4	3	3	3	4	3	1	3	3	3	2	2	2	1	4	3	4	5	4	3	1	3	4	1	4	1
153	27	1	0	9	5	5	2	2	4	3	4	2	4	2	3	1	5	5	5	1	1	4	3	2	5	2	5	3	4	2	3	2	4	4	3	5	4	2	1	4	4	5	4	1	1	2	2	2	4	2	3	3	5	6	2	6	3
154	55	2	1	10	7	2	4	5	4	5	4	3	4	4	5	2	4	4	4	3	4	2	1	3	5	3	4	3	4	4	4	2	4	4	3	5	4	4	4	5	1	4	2	4	1	5	5	5	5	5	5	2	1	7	5	5	7
155	32	1	0	8	4	5	5	2	5	3	3	1	5	5	3	1	3	5	5	1	1	5	1	1	5	3	3	5	1	3	3	3	5	5	3	5	3	3	5	5	3	5	5	3	1	1	1	1	1	1	1	4	4	4	4	4	4
156	39	2	1	9	7	5	2	2	5	1	5	2	5	3	2	3	1	5	4	2	3	4	1	2	5	3	3	2	3	2	5	5	5	4	3	3	4	3	4	3	4	2	1	4	1	3	2	2	4	3	2	4	6	4	2	5	3
157	42	1	1	9	6	1	5	5	3	2	1	1	4	5	5	2	2	4	5	2	2	4	3	2	5	3	5	2	1	3	3	5	4	4	3	3	4	5	5	4	2	1	3	5	1	3	2	2	5	5	2	1	7	7	7	4	4
158	42	2	0	5	6	3	3	5	2	3	4	2	3	2	2	4	5	4	5	2	1	3	2	1	5	4	4	3	4	3	4	4	4	4	3	4	4	4	4	4	3	4	1	4	1	2	3	2	4	3	4	3	2	2	3	2	3
159	45	2	0	10	5	2	2	4	4	4	2	4	4	4	3	2	3	4	4	2	1	4	2	3	5	2	4	1	4	4	2	2	4	2	3	4	4	4	4	4	4	2	2	2	1	4	3	4	4	3	4	2	4	5	5	2	2
160	28	2	1	8	4	4	3	3	3	3	3	4	4	4	4	2	3	2	2	3	2	3	3	3	5	4	5	4	4	4	3	4	4	4	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	4	4	4	4	4	4
161	56	1	1	8	4	5	2	2	4	2	5	4	5	2	2	4	2	5	2	3	1	4	3	1	5	4	4	4	5	3	3	3	4	2	3	4	4	2	3	5	5	2	3	2	1	1	1	1	3	2	1	4	4	4	4	4	4
162	27	2	0	9	7	5	5	5	5	5	1	5	5	5	5	1	1	5	5	5	2	5	1	5	5	5	1	5	3	5	5	1	5	5	3	5	5	5	5	5	1	5	1	5	1	5	5	5	5	5	5	7	7	7	6	7	7
163	30	2	0	9	6	4	3	2	2	2	4	2	1	2	2	2	2	4	3	3	3	2	1	3	5	3	4	3	3	2	3	4	4	3	3	3	4	3	5	4	2	4	4	2	1	4	3	3	5	3	4	4	5	6	4	4	3
164	45	1	1	9	6	3	4	2	2	2	4	4	5	4	3	2	4	4	4	1	2	4	3	5	5	4	4	3	5	4	3	4	4	4	3	3	3	4	4	4	2	1	4	3	1	4	4	4	4	4	4	4	5	7	2	3	1
165	31	2	1	10	5	3	3	3	4	3	3	3	4	3	3	3	2	5	2	3	4	3	2	4	5	3	4	2	5	3	3	4	3	4	3	3	3	4	4	4	3	4	3	3	1	4	4	3	5	3	4	4	4	4	4	4	4
166	27	1	0	10	2	3	3	5	1	4	3	1	3	5	4	3	3	3	3	3	3	3	3	1	5	3	4	3	3	4	3	5	3	3	3	1	3	4	3	3	2	4	2	4	1	3	3	3	3	3	3	1	5	4	2	5	1
167	24	1	1	9	6	4	2	5	4	1	2	1	4	4	3	4	2	5	2	4	3	4	4	1	5	2	5	1	5	4	2	3	4	5	3	5	3	4	5	4	2	5	2	3	1	5	5	5	5	4	5	3	2	5	2	5	1
168	35	1	0	8	5	3	4	4	3	3	3	1	3	5	4	2	3	4	4	3	1	3	1	3	5	3	3	4	3	2	4	2	4	3	3	4	4	4	4	4	3	2	2	4	1	4	3	4	4	4	2	4	6	5	6	5	4
169	36	2	1	8	4	4	4	2	4	4	2	4	1	3	4	3	2	4	4	2	2	5	2	2	5	2	4	4	4	4	2	4	2	2	3	2	4	4	1	4	2	2	2	4	1	2	2	2	2	3	2	2	4	6	6	5	1
170	41	1	1	9	6	4	2	5	4	4	1	1	4	5	4	3	2	4	4	4	2	4	2	1	5	4	4	4	3	2	3	2	4	2	3	4	4	3	4	4	5	4	5	4	1	4	5	4	5	4	4	2	6	2	6	6	7
171	37	1	0	5	7	5	2	3	5	1	1	5	5	5	1	3	1	5	5	4	4	2	1	1	5	5	5	2	5	3	5	3	3	5	3	2	4	5	5	4	2	5	1	5	1	5	5	5	5	5	5	1	7	7	7	1	1
172	36	1	1	8	6	4	1	4	5	2	5	1	5	5	2	3	2	5	4	1	1	3	2	2	5	4	5	3	5	3	3	3	3	3	3	3	3	3	5	4	2	4	3	4	1	4	3	3	3	3	4	5	4	6	4	4	3
173	51	2	0	9	6	2	3	5	5	1	5	1	3	5	1	3	1	5	3	1	1	4	1	4	5	3	4	5	5	3	2	3	2	3	3	4	5	4	5	5	1	3	2	3	1	4	3	4	4	4	4	1	2	1	1	4	1
174	54	2	1	10	7	2	2	5	1	4	1	3	4	5	3	3	4	5	4	2	1	5	2	2	5	3	5	2	5	2	4	3	5	2	3	5	5	3	5	5	4	4	4	4	1	4	4	3	5	4	4	2	3	5	5	6	5
175	32	1	1	6	5	4	2	4	3	4	3	3	2	2	3	3	2	4	2	3	4	2	4	3	5	4	4	5	2	2	4	4	2	3	3	4	3	4	4	2	2	2	3	3	1	4	3	3	2	2	2	4	6	4	3	6	2
176	38	2	0	8	6	4	3	4	5	2	1	1	5	5	1	4	1	4	4	3	1	4	1	1	5	1	5	2	2	3	1	4	3	2	3	2	2	5	4	4	3	4	2	5	1	1	1	1	1	2	1	1	1	7	1	7	4
177	43	2	0	10	6	2	3	4	4	4	4	1	4	5	3	2	2	4	5	1	1	3	1	4	5	4	4	4	2	3	3	4	3	2	3	4	3	4	4	5	3	3	3	4	1	4	3	3	4	3	5	2	6	1	7	6	7
178	32	2	1	9	5	1	1	5	5	5	5	5	5	5	2	1	3	5	1	5	3	3	1	3	5	3	3	3	1	5	3	5	3	3	3	5	4	3	5	5	1	3	5	3	1	5	5	5	5	5	4	4	4	4	4	4	4
179	32	1	1	10	7	4	4	2	4	3	2	2	4	4	5	2	4	4	2	2	2	4	2	2	5	4	4	2	4	4	2	4	4	3	3	4	4	2	5	4	4	4	2	4	1	4	4	3	4	4	2	2	5	6	6	5	6
180	43	1	1	9	6	1	4	5	2	3	3	1	1	5	3	2	3	4	5	4	4	2	1	3	5	4	4	3	5	2	4	2	3	3	3	4	3	5	5	4	2	4	2	5	1	4	4	4	5	4	4	4	5	6	6	6	3
181	45	2	0	9	6	2	2	5	5	4	2	2	4	5	1	4	2	5	4	2	1	4	1	3	5	4	5	2	4	1	3	2	4	4	3	2	4	5	5	5	3	2	1	4	1	5	4	4	5	4	4	3	5	5	5	5	4
182	31	1	1	8	4	4	3	3	2	2	3	4	3	4	4	3	4	3	4	2	1	3	3	2	5	3	4	3	5	3	4	4	3	3	3	3	3	4	4	3	4	3	3	5	1	3	3	3	3	3	3	3	6	4	3	4	4
183	37	2	0	9	6	2	4	4	5	5	4	1	3	5	4	2	5	4	5	2	1	2	2	2	5	3	4	2	4	4	4	5	5	2	3	4	4	5	5	5	4	4	2	5	1	4	4	2	4	2	4	2	5	6	4	4	3
184	24	2	0	8	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	1	5	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	4	7	4	4	4
185	31	1	0	8	5	2	2	4	2	4	2	2	4	5	4	2	4	4	1	2	2	5	3	3	5	4	5	4	5	2	2	4	4	2	3	4	4	1	5	3	4	4	4	4	1	3	2	4	4	2	2	5	3	6	6	5	6
186	40	1	1	10	5	2	2	5	3	4	3	4	4	5	4	2	1	5	1	1	1	4	3	1	5	4	4	3	5	3	1	3	3	1	3	1	3	1	5	3	4	2	1	2	1	4	4	3	4	3	4	4	4	4	4	4	4
187	29	1	0	5	2	3	2	3	2	2	2	3	4	2	3	2	2	2	4	4	4	3	2	2	5	4	2	4	3	2	4	2	4	3	3	3	4	3	4	2	3	2	4	3	1	4	4	4	4	4	4	2	3	2	1	3	1
188	35	2	1	8	5	4	4	4	4	2	4	2	4	4	2	4	2	4	5	3	4	4	1	1	5	4	4	4	5	2	2	5	4	2	3	5	2	4	4	4	5	4	2	5	1	3	2	2	4	2	2	6	6	6	5	6	5
189	36	2	0	8	6	4	4	4	4	1	2	4	4	5	2	4	2	5	4	3	2	4	1	2	5	2	5	3	4	3	2	2	2	3	3	3	4	4	5	4	2	4	3	5	1	3	4	2	5	2	2	5	6	6	6	6	6
190	45	1	1	9	5	3	3	4	3	4	2	2	4	4	3	4	3	3	3	3	4	2	3	3	5	3	4	4	4	3	3	3	3	3	3	4	3	4	4	4	3	3	3	4	1	4	4	4	4	4	4	3	5	5	5	3	3
191	33	1	0	9	6	1	2	5	1	2	1	1	1	5	5	1	5	5	2	1	1	2	2	1	5	4	5	2	5	4	1	5	5	4	3	5	5	1	4	5	1	5	5	5	1	5	5	5	5	5	5	6	7	7	6	6	5
192	59	2	0	9	7	2	2	5	4	4	1	5	3	5	2	4	1	5	5	3	3	4	1	3	5	5	5	1	5	1	5	1	4	4	3	2	2	5	5	5	2	4	1	5	1	4	4	4	4	4	4	1	1	1	1	1	1
193	29	1	0	9	5	4	3	2	4	3	3	2	2	3	4	4	3	2	4	4	3	3	3	3	5	3	4	3	4	3	3	2	3	4	3	3	2	3	3	3	4	4	4	3	1	2	4	4	3	3	3	5	5	6	5	5	5
194	35	2	0	10	5	3	2	4	1	3	2	4	5	5	3	3	3	4	4	2	3	4	3	2	5	4	2	4	4	2	3	3	3	2	3	4	3	2	4	4	4	2	3	3	1	4	3	3	3	4	2	4	5	6	5	5	4
195	25	1	1	8	4	1	5	5	1	5	1	1	1	5	5	3	3	5	5	3	3	5	3	3	5	5	3	3	5	3	5	5	3	3	3	5	5	5	5	5	1	1	1	5	1	5	5	5	5	5	3	1	4	4	1	4	1
196	37	2	1	10	6	1	4	4	2	5	1	1	3	5	5	2	1	5	4	2	3	2	2	2	5	4	4	2	5	2	4	2	3	5	3	2	5	4	4	5	2	2	3	5	1	4	5	5	5	5	5	3	7	7	6	3	2
197	32	2	0	10	6	4	2	4	5	2	4	2	4	5	2	3	2	4	4	2	2	3	2	3	5	3	4	2	4	2	3	3	3	4	3	4	3	4	4	3	2	5	3	4	1	3	3	3	4	3	3	4	4	6	3	4	3
198	51	1	1	12	7	2	4	5	2	4	1	2	4	5	4	4	2	4	4	4	2	4	2	4	5	4	5	4	4	4	4	4	4	4	3	5	5	5	5	4	4	5	2	5	1	5	5	5	5	5	5	6	7	6	6	6	6
199	46	1	1	9	6	2	2	4	1	4	3	1	4	5	5	2	4	5	3	2	5	2	1	5	5	5	2	5	5	2	3	1	3	5	3	5	4	2	5	4	4	3	2	5	1	3	3	2	2	4	3	1	4	6	7	6	5
200	44	1	0	9	5	2	2	3	2	3	2	1	2	2	2	2	2	4	4	2	2	4	3	3	5	2	3	4	4	3	3	3	3	3	3	4	4	4	4	4	4	3	3	4	1	3	3	3	2	3	3	3	5	5	3	5	3
201	32	1	1	8	6	3	3	3	3	3	3	1	3	3	3	4	3	4	1	3	3	3	3	2	5	3	5	1	5	3	3	3	2	3	3	3	3	3	3	3	3	3	3	4	1	3	3	3	3	3	3	4	4	4	4	4	4
202	33	1	0	9	3	4	2	4	3	1	2	1	4	3	4	2	2	4	1	1	1	2	1	4	5	2	4	2	4	3	3	4	2	4	3	4	4	5	4	4	4	3	2	2	1	4	3	2	4	3	2	3	4	5	5	4	3
203	54	2	1	9	6	2	2	5	3	2	2	1	4	5	2	2	2	4	4	3	2	4	2	3	5	4	4	3	3	3	2	2	4	3	3	4	4	5	5	4	2	4	3	5	1	3	2	2	4	2	2	5	6	6	5	6	5
204	28	2	1	12	6	4	2	4	5	2	1	2	5	4	2	5	2	4	4	4	2	4	2	2	5	4	5	2	4	4	2	2	4	2	3	4	2	4	5	4	2	4	2	5	1	2	2	2	2	2	2	6	7	6	6	7	7
205	35	1	0	10	5	1	5	5	1	5	1	1	1	5	5	4	1	4	2	1	1	4	1	2	5	4	4	2	1	2	4	2	4	4	3	5	5	4	4	5	2	4	1	5	1	1	1	1	1	1	1	3	6	5	5	5	5
206	31	2	1	10	7	1	5	5	1	4	4	1	4	5	5	4	4	4	2	4	4	4	2	1	5	4	5	2	4	2	1	5	5	3	3	5	4	3	4	5	1	3	2	5	1	5	5	5	5	5	5	1	7	7	7	1	1
207	32	2	0	4	7	1	5	5	1	5	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	1	5	5	5	1	5	5	5	5	5	5	1	1	1	1	1	1
208	38	1	0	1	1	4	4	4	4	4	4	1	4	5	4	4	3	4	4	3	3	4	3	4	5	4	4	4	4	4	4	4	4	4	3	4	1	4	5	4	4	4	4	4	1	1	1	1	1	1	1	4	4	5	4	4	5
209	45	2	0	1	3	4	2	2	5	4	2	5	1	4	3	3	1	5	1	1	2	3	5	4	5	4	5	3	5	1	3	4	4	4	3	4	3	1	5	4	4	3	5	5	1	4	3	4	5	3	5	6	2	5	6	1	1
210	28	2	0	10	7	1	3	5	4	3	1	1	4	5	3	2	1	5	4	2	2	4	1	3	5	4	4	2	5	2	3	3	4	4	3	5	4	4	5	5	3	4	2	3	1	5	5	5	5	4	5	5	7	7	7	2	3
211	38	2	1	10	6	4	2	4	4	4	2	1	5	4	1	4	5	4	1	4	2	4	1	1	5	4	4	2	5	2	2	4	4	4	3	5	4	1	5	4	4	4	5	5	1	4	4	4	5	4	5	1	5	6	5	4	1
212	35	1	0	9	6	2	2	3	4	3	3	2	4	2	4	2	4	4	4	4	2	3	3	3	5	4	3	3	2	3	4	3	3	4	3	3	3	4	4	4	2	3	1	3	1	4	4	4	3	4	3	5	4	4	5	5	4
213	43	2	1	5	4	4	4	4	4	3	4	4	4	4	2	3	3	4	4	4	4	4	3	4	5	3	2	3	3	3	2	4	2	4	3	3	4	3	4	4	4	4	2	3	1	3	3	3	4	4	4	4	3	3	5	4	4
214	55	1	1	9	5	1	2	5	2	4	4	2	4	4	4	2	2	4	5	1	1	4	1	2	1	4	4	4	4	2	3	2	4	4	3	4	4	5	4	4	4	1	3	5	1	4	4	4	5	4	4	1	5	2	2	1	2
215	31	2	0	10	7	2	2	4	5	2	4	2	5	4	2	4	2	5	1	2	2	4	1	4	5	4	4	5	5	4	4	5	4	2	3	5	5	4	5	5	2	5	5	5	1	5	4	4	5	4	4	5	6	6	5	4	3
216	61	2	0	8	6	2	2	4	2	4	4	2	5	5	5	4	2	5	4	2	1	5	2	4	5	4	4	4	4	3	2	2	3	2	3	4	4	4	5	5	4	4	3	2	1	4	2	2	3	2	2	2	6	6	3	6	3
217	37	2	1	9	6	4	3	4	4	2	4	1	4	5	4	2	2	5	3	3	4	4	2	1	5	4	4	3	5	4	4	2	4	2	3	4	3	4	5	5	3	2	3	3	1	4	3	3	4	3	3	4	4	5	5	5	4
218	50	2	1	10	6	4	5	5	5	1	1	1	5	5	1	4	1	5	4	1	1	4	1	5	5	5	2	5	5	1	1	5	1	4	3	5	5	2	5	5	1	5	4	5	1	4	4	4	4	4	4	2	6	6	2	5	4
219	65	2	1	10	6	3	4	5	3	2	2	1	5	5	3	1	3	3	5	1	1	4	1	1	5	3	3	1	5	2	3	2	5	4	3	3	3	5	4	4	4	3	3	5	1	2	2	3	2	4	2	1	6	1	6	1	1
220	37	1	0	9	5	2	2	5	4	4	2	4	4	5	4	5	2	5	4	4	4	4	4	2	5	4	5	2	1	4	5	5	5	4	3	4	5	4	5	4	4	5	1	2	1	5	5	4	4	4	4	3	5	4	6	6	4
221	37	1	1	9	5	4	2	2	2	4	4	4	4	2	5	2	4	4	4	2	3	2	2	3	5	4	2	4	4	4	4	4	4	4	3	4	4	4	4	4	4	2	2	4	1	4	4	3	4	4	2	2	5	6	5	6	6
222	36	1	1	8	5	2	3	4	5	3	5	1	5	5	1	3	3	3	4	3	3	4	3	2	5	3	5	2	2	5	3	3	3	3	3	2	3	4	5	5	3	4	3	5	1	5	4	4	4	4	5	1	4	4	3	4	3
223	42	1	1	5	2	5	2	4	5	2	1	1	5	4	1	1	1	5	4	1	1	5	2	2	5	2	5	2	1	4	1	5	3	1	3	5	1	2	2	4	5	4	5	1	1	1	1	1	4	2	1	2	1	1	1	4	1
224	33	1	0	6	5	3	3	5	4	4	4	1	5	5	4	4	1	3	4	4	4	3	3	4	5	5	4	4	4	3	3	4	5	4	3	3	3	4	3	5	3	4	4	4	1	4	4	3	4	4	4	4	5	4	4	6	5
225	31	1	1	8	6	5	4	5	4	4	5	4	5	4	5	4	5	4	3	3	4	4	3	3	5	5	4	4	4	5	4	4	5	4	3	4	4	3	3	3	3	4	4	3	1	3	4	4	4	4	3	1	3	4	5	4	3
226	51	2	0	8	4	2	4	4	4	4	1	4	4	4	4	1	2	5	2	1	3	1	2	1	5	3	5	2	2	3	3	2	4	4	3	4	4	4	5	5	3	5	1	5	1	2	2	3	4	4	2	2	4	5	3	5	2
227	38	1	1	11	5	3	3	2	3	3	3	3	4	3	3	2	3	3	4	3	2	2	1	3	5	2	4	3	1	4	3	4	3	4	3	3	4	3	3	4	3	4	2	4	1	4	5	5	4	4	5	4	4	6	6	4	6
228	46	2	0	8	6	4	4	4	2	4	4	4	4	3	4	1	4	4	4	1	3	4	3	2	5	4	5	1	3	5	2	5	5	5	3	1	5	5	4	4	5	1	4	1	1	5	5	5	5	4	5	1	1	1	1	1	1
229	36	2	1	2	4	4	2	3	3	3	4	3	3	3	2	3	4	4	3	3	3	3	3	2	5	3	4	3	3	3	2	3	3	3	3	2	3	3	3	3	4	3	4	3	1	3	4	3	3	4	4	4	5	5	2	4	3
230	24	2	0	9	6	4	1	4	4	2	1	4	4	2	2	5	2	5	4	3	2	2	1	2	5	4	4	2	3	2	2	3	4	5	3	4	5	4	4	5	2	1	1	5	1	4	4	4	5	5	3	2	6	7	6	6	6
231	36	2	0	7	5	4	4	4	4	4	4	3	4	4	4	3	3	4	4	3	2	4	2	3	5	3	3	3	3	4	3	4	4	4	3	3	4	3	3	4	2	4	4	4	1	4	4	4	4	4	3	3	3	4	3	5	2
232	32	2	1	8	7	1	5	5	2	5	1	4	5	5	5	2	3	5	5	4	3	3	1	3	5	5	5	3	4	3	5	3	4	4	3	5	5	5	5	5	4	3	3	5	1	4	4	3	4	3	3	3	4	4	2	5	4
233	34	2	1	12	6	4	2	4	4	2	4	4	5	4	1	4	1	5	1	1	1	5	2	3	5	4	5	2	5	4	3	5	4	2	3	2	3	2	4	4	2	5	4	4	1	3	2	3	5	2	4	4	6	6	7	4	6
234	32	1	0	12	6	2	4	2	4	2	2	1	5	5	2	1	4	4	4	1	2	4	3	1	5	4	5	1	5	2	4	4	2	4	3	5	5	4	4	4	2	5	4	5	1	4	4	4	5	3	5	2	4	6	5	4	2
235	36	1	1	12	5	4	3	2	2	1	2	4	3	2	1	3	1	3	3	3	1	4	2	2	5	2	3	2	4	2	2	2	3	1	3	4	2	4	1	3	2	4	2	2	1	4	3	4	3	1	4	5	5	3	4	5	5
236	23	1	0	9	5	2	2	5	4	2	2	4	4	4	4	3	2	4	4	2	1	5	2	2	5	4	4	2	2	4	4	2	4	2	3	4	4	4	4	4	4	4	2	4	1	2	2	2	2	4	2	2	5	6	2	5	3
237	52	1	1	9	6	3	2	4	3	4	4	4	2	2	3	4	1	3	4	1	1	4	2	2	5	2	4	2	2	5	3	4	4	4	3	4	4	4	4	3	2	2	5	1	1	4	2	4	4	2	3	5	5	6	3	6	3
238	31	2	1	11	6	1	4	4	2	4	1	1	4	5	4	2	4	5	4	1	2	4	1	2	5	4	5	2	3	4	3	2	4	4	3	4	4	5	5	2	4	2	3	5	1	4	4	4	4	4	4	4	7	7	7	3	2
239	31	1	0	10	5	2	5	3	4	2	4	2	4	5	4	4	4	4	4	3	1	2	2	2	5	4	4	1	4	2	3	2	4	4	3	4	4	4	5	5	4	4	3	3	1	4	4	4	4	4	5	3	4	5	5	3	3
240	28	2	1	10	7	4	4	3	4	4	3	4	4	5	4	4	4	4	3	4	4	4	4	5	5	4	4	4	5	4	4	3	3	3	3	4	3	4	4	5	2	4	1	4	1	4	4	4	4	3	4	6	4	6	6	2	4
